"","unique_ID","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","GA_Goals","PKA_Goals","FK_Goals","CK_Goals","OG_Goals","PSxG_Expected","PSxG_per_SoT_Expected","PSxG+_per__minus__Expected","_per_90_Expected","Cmp_Launched","Att_Launched","Cmp_percent_Launched","Att_Passes","Thr_Passes","Launch_percent_Passes","AvgLen_Passes","Att_Goal","Launch_percent_Goal","AvgLen_Goal","Opp_Crosses","Stp_Crosses","Stp_percent_Crosses","#OPA_Sweeper","#OPA_per_90_Sweeper","AvgDist_Sweeper","Url"
"564","Romain Salin_2021",2021,"Rennes","Ligue 1","Romain Salin","FRA","GK","36",1984,15,14,0,0,4,0,12.9,0.25,-1.1,-0.08,76,198,38.4,425,71,29.2,30.6,122,60.7,47.9,169,3,1.8,39,2.6,20.8,"https://fbref.com/en/players/74733221/Romain-Salin"
"565","Daniel Fuzato_2021",2021,"Roma","Serie A","Daniel Fuzato","BRA","GK","23",1997,5,7,0,0,1,0,5.6,0.22,-1.4,-0.27,17,51,33.3,122,31,32.8,34.1,30,36.7,37.2,50,4,8,2,0.4,11.5,"https://fbref.com/en/players/82328faf/Daniel-Fuzato"
"566","Pau López_2021",2021,"Roma","Serie A","Pau López","ESP","GK","25",1994,20.2,29,3,1,4,3,25.4,0.27,-0.6,-0.03,59,166,35.5,562,107,22.6,29.2,101,38.6,35.6,174,7,4,30,1.49,19.2,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
"567","Antonio Mirante_2021",2021,"Roma","Serie A","Antonio Mirante","ITA","GK","37",1983,12.8,19,2,1,0,0,15.8,0.24,-3.2,-0.27,46,106,43.4,309,63,26.9,30.9,83,27.7,28.6,162,1,0.6,23,1.95,18.3,"https://fbref.com/en/players/30223b33/Antonio-Mirante"
"568","Stefan Bajic_2021",2021,"Saint-Étienne","Ligue 1","Stefan Bajic","FRA","GK","18",2001,1,4,0,0,0,0,1.6,0.39,-2.4,-2.42,4,16,25,30,9,33.3,35,7,85.7,47.1,17,0,0,0,0,7.7,"https://fbref.com/en/players/be13e5a8/Stefan-Bajic"
"569","Etienne Green_2021",2021,"Saint-Étienne","Ligue 1","Etienne Green","ENG","GK","20",2000,8,8,2,1,0,0,10.9,0.28,2.9,0.36,46,128,35.9,149,30,51,38.5,69,75.4,54.9,119,5,4.2,7,0.88,14.8,"https://fbref.com/en/players/667b65da/Etienne-Green"
"570","Jessy Moulin_2021",2021,"Saint-Étienne","Ligue 1","Jessy Moulin","FRA","GK","34",1986,29,42,4,3,6,2,30,0.26,-10,-0.34,99,308,32.1,676,146,28.7,33.4,200,57,46.2,377,16,4.2,13,0.45,13.1,"https://fbref.com/en/players/28a65a2c/Jessy-Moulin"
"571","Emil Audero_2021",2021,"Sampdoria","Serie A","Emil Audero","ITA","GK","23",1997,37,54,7,1,6,1,51.9,0.25,-1.1,-0.03,213,543,39.2,986,180,38.2,35,259,64.1,45.3,563,12,2.1,34,0.92,14.8,"https://fbref.com/en/players/649b01d8/Emil-Audero"
"572","Karlo Letica_2021",2021,"Sampdoria","Serie A","Karlo Letica","CRO","GK","23",1997,1,0,0,0,0,0,0.2,0.22,0.2,0.22,1,5,20,29,7,13.8,25.6,5,20,33.6,17,0,0,1,1,11,"https://fbref.com/en/players/4a6914ff/Karlo-Letica"
"573","Andrea Consigli_2021",2021,"Sassuolo","Serie A","Andrea Consigli","ITA","GK","33",1987,37,56,4,0,4,1,53.6,0.27,-1.4,-0.04,118,319,37,1114,172,24,27.7,240,21.7,24.1,513,26,5.1,34,0.92,15.1,"https://fbref.com/en/players/8cabdc1e/Andrea-Consigli"
"574","Gianluca Pegolo_2021",2021,"Sassuolo","Serie A","Gianluca Pegolo","ITA","GK","39",1981,1,0,0,0,0,0,0.1,0.13,0.1,0.13,0,1,0,14,2,7.1,19.1,8,0,14,15,1,6.7,1,1,15.3,"https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo"
"575","Ralf Fährmann_2021",2021,"Schalke 04","Bundesliga","Ralf Fährmann","GER","GK","31",1988,20.8,50,3,1,8,2,41.5,0.28,-6.5,-0.31,91,350,26,638,119,35.9,33.5,183,66.1,46.5,374,12,3.2,20,0.96,12.6,"https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann"
"576","Michael Langer_2021",2021,"Schalke 04","Bundesliga","Michael Langer","AUT","GK","35",1985,2.7,12,0,0,4,1,6.7,0.29,-4.3,-1.64,11,33,33.3,51,8,37.3,35.8,26,53.8,38.9,42,0,0,5,1.88,15.8,"https://fbref.com/en/players/d20f088b/Michael-Langer"
"577","Frederik Rønnow_2021",2021,"Schalke 04","Bundesliga","Frederik Rønnow","DEN","GK","27",1992,10.5,24,4,0,5,2,21.6,0.27,-0.4,-0.04,44,117,37.6,280,67,26.1,29.9,95,46.3,38.7,132,8,6.1,13,1.24,14.2,"https://fbref.com/en/players/a70b8345/Frederik-Ronnow"
"578","Yassine Bounou_2021",2021,"Sevilla","La Liga","Yassine Bounou","MAR","GK","29",1991,33,28,4,0,4,2,27.8,0.21,1.8,0.05,166,381,43.6,895,147,30.5,32,200,54,40.7,450,26,5.8,34,1.03,15,"https://fbref.com/en/players/f6798fc3/Yassine-Bounou"
"579","Tomáš Vaclík_2021",2021,"Sevilla","La Liga","Tomáš Vaclík","CZE","GK","31",1989,5,5,0,0,0,0,5.8,0.41,0.8,0.15,17,37,45.9,120,22,25.8,29.2,25,24,30.2,62,4,6.5,2,0.4,11.2,"https://fbref.com/en/players/7b456af7/Tomas-Vaclik"
"580","Aaron Ramsdale_2021",2021,"Sheffield Utd","Premier League","Aaron Ramsdale","ENG","GK","22",1998,38,63,3,0,8,3,54.3,0.26,-5.7,-0.15,263,817,32.2,866,128,64.5,45.5,281,91.8,64.5,578,33,5.7,34,0.89,12.8,"https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale"
"581","Fraser Forster_2021",2021,"Southampton","Premier League","Fraser Forster","ENG","GK","32",1988,8,11,2,0,1,0,9.8,0.23,-1.2,-0.16,30,134,22.4,207,28,44,35.3,64,67.2,44.2,142,6,4.2,14,1.75,15.6,"https://fbref.com/en/players/c3e39f12/Fraser-Forster"
"582","Alex McCarthy_2021",2021,"Southampton","Premier League","Alex McCarthy","ENG","GK","30",1989,30,57,6,1,2,1,46.5,0.28,-9.5,-0.32,109,435,25.1,900,131,37.1,32,171,59.1,41.1,365,23,6.3,31,1.03,15.6,"https://fbref.com/en/players/36c2ca73/Alex-McCarthy"
"583","Ivan Provedel_2021",2021,"Spezia","Serie A","Ivan Provedel","ITA","GK","26",1994,29,55,6,1,4,0,48,0.32,-7,-0.24,185,489,37.8,1244,132,33.4,34.2,157,46.5,42,298,9,3,46,1.59,17.2,"https://fbref.com/en/players/277da414/Ivan-Provedel"
"584","Rafael_2021",2021,"Spezia","Serie A","Rafael","BRA","GK","38",1982,2.3,5,0,0,0,0,5.9,0.33,0.9,0.38,12,35,34.3,91,10,34.1,32.4,16,25,27.8,37,1,2.7,2,0.87,12.6,"https://fbref.com/en/players/dd06d56c/Rafael"
"585","Jeroen Zoet_2021",2021,"Spezia","Serie A","Jeroen Zoet","NED","GK","29",1991,6.7,12,3,0,2,0,10,0.24,-2,-0.3,37,101,36.6,275,46,32.4,33.1,31,38.7,37.4,72,6,8.3,11,1.64,17.8,"https://fbref.com/en/players/cc1a0c57/Jeroen-Zoet"
"586","Bingourou Kamara_2021",2021,"Strasbourg","Ligue 1","Bingourou Kamara","SEN","GK","23",1996,8,14,1,0,1,1,10.3,0.29,-2.7,-0.34,54,133,40.6,189,47,45,35.4,56,85.7,59.2,93,1,1.1,2,0.25,10.6,"https://fbref.com/en/players/3814120d/Bingourou-Kamara"
"587","Eiji Kawashima_2021",2021,"Strasbourg","Ligue 1","Eiji Kawashima","JPN","GK","37",1983,24,31,3,1,3,0,31,0.31,0,0,195,404,48.3,520,81,50.2,38.9,192,74.5,53.5,349,11,3.2,11,0.46,11.9,"https://fbref.com/en/players/a4527d33/Eiji-Kawashima"
"588","Matz Sels_2021",2021,"Strasbourg","Ligue 1","Matz Sels","BEL","GK","28",1992,6,13,2,1,3,0,9.2,0.29,-3.8,-0.63,38,101,37.6,124,25,51.6,40.1,50,74,54.9,85,4,4.7,2,0.33,7.7,"https://fbref.com/en/players/834b5c4c/Matz-Sels"
"589","Fabian Bredlow_2021",2021,"Stuttgart","Bundesliga","Fabian Bredlow","GER","GK","25",1995,1,1,0,0,0,0,2.8,0.31,1.8,1.77,2,10,20,30,6,30,29.4,9,11.1,25,31,1,3.2,0,0,8.8,"https://fbref.com/en/players/d28339cb/Fabian-Bredlow"
"590","Gregor Kobel_2021",2021,"Stuttgart","Bundesliga","Gregor Kobel","SUI","GK","22",1997,33,54,5,1,3,1,52.5,0.29,-0.5,-0.02,126,315,40,940,207,27.6,28.2,280,20,25.2,459,17,3.7,42,1.27,15.9,"https://fbref.com/en/players/cd59b9df/Gregor-Kobel"
"591","Vanja Milinković-Savić_2021",2021,"Torino","Serie A","Vanja Milinković-Savić","SRB","GK","23",1997,5,6,1,0,0,0,5.4,0.22,-0.6,-0.12,20,72,27.8,143,17,38.5,36.1,32,53.1,44.7,64,1,1.6,10,2,19.1,"https://fbref.com/en/players/9fa26bc2/Vanja-Milinkovic-Savic"
"592","Salvatore Sirigu_2021",2021,"Torino","Serie A","Salvatore Sirigu","ITA","GK","33",1987,32,62,8,1,6,0,50.4,0.32,-11.6,-0.36,168,418,40.2,734,108,38.3,33.6,271,50.6,37.9,486,11,2.3,21,0.66,14.6,"https://fbref.com/en/players/10dc46f0/Salvatore-Sirigu"
"593","Samir Ujkani_2021",2021,"Torino","Serie A","Samir Ujkani","KVX","GK","32",1988,1,1,0,0,0,0,0.3,0.09,-0.7,-0.73,2,5,40,20,5,25,30.9,6,0,26,19,0,0,0,0,11.5,"https://fbref.com/en/players/96640846/Samir-Ujkani"
"594","Hugo Lloris_2021",2021,"Tottenham","Premier League","Hugo Lloris","FRA","GK","33",1986,38,45,10,0,3,3,45.6,0.24,3.6,0.1,159,408,39,814,180,38.6,32.4,264,35.6,28.1,590,23,3.9,24,0.63,13.1,"https://fbref.com/en/players/8f62b6ee/Hugo-Lloris"
"595","Nícolas Andrade_2021",2021,"Udinese","Serie A","Nícolas Andrade","BRA","GK","32",1988,2,5,0,0,0,0,3.7,0.62,-1.3,-0.64,7,13,53.8,31,6,25.8,29.4,9,55.6,43.1,23,0,0,0,0,11,"https://fbref.com/en/players/326d09ef/Nicolas-Andrade"
"596","Manuel Gasparini_2021",2021,"Udinese","Serie A","Manuel Gasparini","ITA","GK","18",2002,0,0,0,0,0,0,0,NA,0,0,1,1,100,1,0,100,44,1,0,15,0,0,NA,0,0,NA,"https://fbref.com/en/players/7033ca08/Manuel-Gasparini"
"597","Juan Musso_2021",2021,"Udinese","Serie A","Juan Musso","ARG","GK","26",1994,35,51,13,2,2,0,51,0.26,0,0,165,380,43.4,760,171,36.2,32.9,254,41.3,34.7,484,26,5.4,18,0.51,13.3,"https://fbref.com/en/players/a111cf41/Juan-Musso"
"598","Simone Scuffet_2021",2021,"Udinese","Serie A","Simone Scuffet","ITA","GK","24",1996,1,2,1,0,0,0,1.7,0.19,-0.3,-0.26,8,17,47.1,19,5,52.6,39.1,9,77.8,48.6,26,0,0,0,0,5.7,"https://fbref.com/en/players/41bd99ea/Simone-Scuffet"
"599","Loris Karius_2021",2021,"Union Berlin","Bundesliga","Loris Karius","GER","GK","27",1993,3.2,1,0,0,0,1,0.9,0.23,0.9,0.28,17,53,32.1,73,9,52.1,40.4,21,71.4,53.7,47,2,4.3,1,0.31,8.6,"https://fbref.com/en/players/32e7ce92/Loris-Karius"
"600","Andreas Luthe_2021",2021,"Union Berlin","Bundesliga","Andreas Luthe","GER","GK","33",1987,30.8,42,4,0,5,1,39.8,0.27,-1.2,-0.04,180,475,37.9,927,108,37.1,34.2,215,60.9,42.8,376,18,4.8,20,0.65,13.1,"https://fbref.com/en/players/7fe12375/Andreas-Luthe"
"601","Jasper Cillessen_2021",2021,"Valencia","La Liga","Jasper Cillessen","NED","GK","31",1989,10,11,1,1,0,0,11.3,0.21,0.3,0.03,67,187,35.8,225,42,55.1,41.4,95,66.3,52.1,170,3,1.8,11,1.1,19.2,"https://fbref.com/en/players/04ac8285/Jasper-Cillessen"
"602","Jaume Doménech_2021",2021,"Valencia","La Liga","Jaume Doménech","ESP","GK","29",1990,28,42,4,2,5,2,36.9,0.25,-3.1,-0.11,224,477,47,646,103,47.1,36.6,243,71.2,49.7,485,8,1.6,20,0.71,13.4,"https://fbref.com/en/players/c9cb972b/Jaume-Domenech"
"603","Jordi Masip_2021",2021,"Valladolid","La Liga","Jordi Masip","ESP","GK","31",1989,25,40,4,1,3,0,38.4,0.3,-1.6,-0.06,165,522,31.6,579,94,59.4,43.2,217,82,58,377,6,1.6,18,0.72,14.9,"https://fbref.com/en/players/8fae77ea/Jordi-Masip"
"604","Roberto_2021",2021,"Valladolid","La Liga","Roberto","ESP","GK","34",1986,13,17,2,0,2,0,15,0.3,-2,-0.15,86,288,29.9,299,39,64.5,46.8,114,83.3,58.9,201,1,0.5,10,0.77,13.9,"https://fbref.com/en/players/ba3ca78f/Roberto"
"605","Sergio Asenjo_2021",2021,"Villarreal","La Liga","Sergio Asenjo","ESP","GK","31",1989,36,40,7,0,3,2,36,0.24,-2,-0.06,157,406,38.7,1022,190,26.3,30.2,283,48.4,40.4,564,27,4.8,32,0.89,13.9,"https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo"
"606","Gerónimo Rulli_2021",2021,"Villarreal","La Liga","Gerónimo Rulli","ARG","GK","28",1992,2,4,0,0,0,0,2.7,0.33,-1.3,-0.67,10,25,40,76,18,21.1,25.9,21,42.9,41.1,33,1,3,0,0,9.7,"https://fbref.com/en/players/625c144a/Geronimo-Rulli"
"607","Jiří Pavlenka_2021",2021,"Werder Bremen","Bundesliga","Jiří Pavlenka","CZE","GK","28",1992,34,57,4,0,7,3,48.7,0.28,-5.3,-0.16,211,461,45.8,865,168,37.8,33.9,279,48,40.9,567,17,3,30,0.88,14.4,"https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka"
"608","David Button_2021",2021,"West Brom","Premier League","David Button","ENG","GK","31",1989,1,2,0,0,1,0,0.8,0.14,-1.2,-1.18,8,27,29.6,25,1,60,41.8,12,100,64.4,25,0,0,0,0,7,"https://fbref.com/en/players/e608ed4c/David-Button"
"609","Sam Johnstone_2021",2021,"West Brom","Premier League","Sam Johnstone","ENG","GK","27",1993,37,74,7,2,7,3,67.2,0.26,-3.8,-0.1,293,889,33,994,182,63.8,45,296,86.1,56.8,645,20,3.1,38,1.03,14,"https://fbref.com/en/players/9e5708be/Sam-Johnstone"
"610","Łukasz Fabiański_2021",2021,"West Ham","Premier League","Łukasz Fabiański","POL","GK","35",1985,35,44,3,0,4,4,40.8,0.27,0.8,0.02,238,609,39.1,738,154,54.9,40.4,272,75,51.9,516,26,5,15,0.43,10.8,"https://fbref.com/en/players/9328b835/Lukasz-Fabianski"
"611","Darren Randolph_2021",2021,"West Ham","Premier League","Darren Randolph","IRL","GK","33",1987,3,3,0,0,3,0,1.2,0.13,-1.8,-0.6,12,39,30.8,43,5,55.8,42.2,23,65.2,45.7,49,0,0,2,0.67,13.6,"https://fbref.com/en/players/6385ebfb/Darren-Randolph"
"612","Koen Casteels_2021",2021,"Wolfsburg","Bundesliga","Koen Casteels","BEL","GK","28",1992,32,33,3,1,2,1,32.7,0.26,0.7,0.02,191,462,41.3,1048,166,31.9,32.6,203,63.1,48.4,450,25,5.6,57,1.78,17.3,"https://fbref.com/en/players/db401046/Koen-Casteels"
"613","Pavao Pervan_2021",2021,"Wolfsburg","Bundesliga","Pavao Pervan","AUT","GK","32",1987,2,4,0,0,2,0,3.4,0.25,-0.6,-0.29,11,28,39.3,53,5,34,32.6,17,58.8,47.5,35,0,0,0,0,10.7,"https://fbref.com/en/players/c89e8aae/Pavao-Pervan"
"614","Rui Patrício_2021",2021,"Wolves","Premier League","Rui Patrício","POR","GK","32",1988,37,51,7,1,8,3,45.3,0.26,-2.7,-0.07,160,383,41.8,540,146,43.9,35.5,268,54.5,36.8,558,21,3.8,12,0.32,10.6,"https://fbref.com/en/players/79b0d6a0/Rui-Patricio"
"615","John Ruddy_2021",2021,"Wolves","Premier League","John Ruddy","ENG","GK","33",1986,1,1,0,0,1,0,0.9,0.22,-0.1,-0.11,1,6,16.7,19,10,26.3,33.2,5,20,31,19,3,15.8,0,0,8.7,"https://fbref.com/en/players/da8b19e2/John-Ruddy"
"616","Jesús Owono_2022",2022,"Alavés","La Liga","Jesús Owono","EQG","GK","20",2001,1,1,0,0,0,0,0.8,0.19,-0.2,-0.25,9,21,42.9,20,2,90,53.3,3,100,68.3,8,0,0,2,2,17.6,"https://fbref.com/en/players/d6e3d7fb/Jesus-Owono"
"617","Fernando Pacheco_2022",2022,"Alavés","La Liga","Fernando Pacheco","ESP","GK","29",1992,33.9,60,5,0,9,0,51.8,0.31,-8.2,-0.24,331,693,47.8,721,85,64.2,44.5,308,74.7,50.6,545,24,4.4,43,1.27,15.7,"https://fbref.com/en/players/97852360/Fernando-Pacheco"
"618","Antonio Sivera_2022",2022,"Alavés","La Liga","Antonio Sivera","ESP","GK","24",1996,3.1,4,1,0,1,0,5.9,0.31,1.9,0.62,29,69,42,67,9,61.2,44.9,40,70,51.5,66,2,3,3,0.97,14.6,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
"619","Paul Bernardoni_2022",2022,"Angers","Ligue 1","Paul Bernardoni","FRA","GK","24",1997,13,19,3,2,6,0,15.9,0.28,-3.1,-0.24,46,111,41.4,241,86,27,31.8,98,46.9,39,192,21,10.9,14,1.08,12.5,"https://fbref.com/en/players/28dabd43/Paul-Bernardoni"
"620","Anthony Mandrea_2022",2022,"Angers","Ligue 1","Anthony Mandrea","ALG","GK","24",1996,10,14,0,0,2,1,12.6,0.29,-0.4,-0.04,37,139,26.6,184,37,50.5,40.5,88,52.3,45.2,186,8,4.3,8,0.8,11.6,"https://fbref.com/en/players/f7d3a773/Anthony-Mandrea"
"621","Danijel Petković_2022",2022,"Angers","Ligue 1","Danijel Petković","MNE","GK","28",1993,15,22,2,0,1,2,19,0.27,-1,-0.07,39,126,31,333,93,22.8,29.8,120,41.7,37.1,198,15,7.6,16,1.07,13.2,"https://fbref.com/en/players/b98cea65/Danijel-Petkovic"
"622","Stefanos Kapino_2022",2022,"Arminia","Bundesliga","Stefanos Kapino","GRE","GK","27",1994,1,0,0,0,0,0,1,0.26,1,1.02,7,16,43.8,21,3,38.1,37.3,10,80,48.9,31,1,3.2,2,2,18.4,"https://fbref.com/en/players/62ba5881/Stefanos-Kapino"
"623","Stefan Ortega_2022",2022,"Arminia","Bundesliga","Stefan Ortega","GER","GK","28",1992,33,53,7,1,6,2,55.8,0.28,4.8,0.15,412,902,45.7,1448,91,49.6,39.2,317,58,46.9,528,11,2.1,46,1.39,18.6,"https://fbref.com/en/players/c1242d4e/Stefan-Ortega"
"624","Bernd Leno_2022",2022,"Arsenal","Premier League","Bernd Leno","GER","GK","29",1992,4,9,0,0,0,0,9.4,0.5,0.4,0.11,17,53,32.1,77,13,35.1,33.8,37,70.3,50.4,73,6,8.2,1,0.25,7.3,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
"625","Aaron Ramsdale_2022",2022,"Arsenal","Premier League","Aaron Ramsdale","ENG","GK","23",1998,34,39,5,0,3,1,38.2,0.26,0.2,0,134,480,27.9,993,162,34.8,33.2,181,74,55.1,414,26,6.3,60,1.76,16.4,"https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale"
"626","Emiliano Martínez_2022",2022,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","28",1992,36,48,4,2,5,2,42.1,0.27,-3.9,-0.11,146,406,36,824,162,36.4,33.6,275,38.5,34.1,474,34,7.2,33,0.92,15.4,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
"627","Robin Olsen_2022",2022,"Aston Villa","Premier League","Robin Olsen","SWE","GK","31",1990,1,3,0,0,0,0,2.2,0.44,-0.8,-0.78,8,25,32,26,7,46.2,38.3,20,65,48.6,28,5,17.9,0,0,5.8,"https://fbref.com/en/players/e7ee38c3/Robin-Olsen"
"628","Jed Steer_2022",2022,"Aston Villa","Premier League","Jed Steer","ENG","GK","28",1992,1,3,0,0,0,0,2.2,0.55,-0.8,-0.81,3,11,27.3,32,7,28.1,30.4,6,33.3,31.2,11,1,9.1,1,1,16.3,"https://fbref.com/en/players/a8a3d139/Jed-Steer"
"629","Juan Musso_2022",2022,"Atalanta","Serie A","Juan Musso","ARG","GK","27",1994,32.6,42,3,0,2,3,37.5,0.3,-1.5,-0.05,147,348,42.2,744,170,27.4,31.3,208,69.2,49.7,308,28,9.1,39,1.2,16.5,"https://fbref.com/en/players/a111cf41/Juan-Musso"
"630","Francesco Rossi_2022",2022,"Atalanta","Serie A","Francesco Rossi","ITA","GK","30",1991,0.4,1,0,0,0,0,1,0.52,0,0.11,2,6,33.3,12,0,41.7,37.8,4,25,39.3,3,0,0,0,0,18,"https://fbref.com/en/players/7b5f516f/Francesco-Rossi"
"631","Marco Sportiello_2022",2022,"Atalanta","Serie A","Marco Sportiello","ITA","GK","29",1992,5,5,2,0,1,0,5.6,0.2,0.6,0.12,8,33,24.2,107,33,14,26,28,64.3,47,45,1,2.2,4,0.8,13.9,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
"632","Julen Agirrezabala_2022",2022,"Athletic Club","La Liga","Julen Agirrezabala","ESP","GK","20",2000,4,5,0,0,0,0,5,0.27,0,0,13,31,41.9,56,12,33.9,33.1,26,46.2,36,48,1,2.1,6,1.5,17.5,"https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala"
"633","Unai Simón_2022",2022,"Athletic Club","La Liga","Unai Simón","ESP","GK","24",1997,34,31,3,0,2,1,31.9,0.26,1.9,0.06,145,371,39.1,692,189,35.5,33.8,243,51.4,42.3,529,29,5.5,35,1.03,15.2,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
"634","Jan Oblak_2022",2022,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","28",1993,38,43,7,2,4,3,32.3,0.23,-7.7,-0.2,170,598,28.4,810,155,49.9,39,283,68.6,48.6,477,27,5.7,29,0.76,13.8,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
"635","Rafał Gikiewicz_2022",2022,"Augsburg","Bundesliga","Rafał Gikiewicz","POL","GK","33",1987,34,56,5,1,2,2,52.3,0.31,-1.7,-0.05,233,579,40.2,951,145,41.9,36.5,287,63.1,47.7,532,24,4.5,51,1.5,16.7,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
"636","Neto_2022",2022,"Barcelona","La Liga","Neto","BRA","GK","32",1989,3,4,0,1,1,0,4.1,0.29,0.1,0.02,17,34,50,106,18,28.3,31.6,24,16.7,29.2,42,0,0,4,1.33,18,"https://fbref.com/en/players/a9dc785c/Neto"
"637","Marc-André ter Stegen_2022",2022,"Barcelona","La Liga","Marc-André ter Stegen","GER","GK","29",1992,35,34,2,0,6,0,30.1,0.26,-3.9,-0.11,130,255,51,1072,147,17.6,26.9,205,32.2,33.9,342,15,4.4,34,0.97,15.3,"https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen"
"638","Christian Früchtl_2022",2022,"Bayern Munich","Bundesliga","Christian Früchtl","GER","GK","21",2000,0.1,0,0,0,0,0,0,NA,0,0,1,1,100,4,0,25,18,0,NA,NA,0,0,NA,0,0,19,"https://fbref.com/en/players/1940be91/Christian-Fruchtl"
"639","Manuel Neuer_2022",2022,"Bayern Munich","Bundesliga","Manuel Neuer","GER","GK","35",1986,27.9,26,1,0,1,0,23.9,0.26,-2.1,-0.07,110,223,49.3,1085,163,19,27.6,166,10.2,25.3,262,9,3.4,95,3.41,26.2,"https://fbref.com/en/players/8778c910/Manuel-Neuer"
"640","Sven Ulreich_2022",2022,"Bayern Munich","Bundesliga","Sven Ulreich","GER","GK","32",1988,6,11,1,1,1,1,8.7,0.34,-1.3,-0.22,10,32,31.3,197,31,14.2,25.2,38,10.5,20.2,54,3,5.6,10,1.67,19.2,"https://fbref.com/en/players/7d3e7da6/Sven-Ulreich"
"641","Claudio Bravo_2022",2022,"Betis","La Liga","Claudio Bravo","CHI","GK","38",1983,16.2,19,1,0,1,2,18.6,0.31,1.6,0.1,109,272,40.1,405,53,51.9,39.9,99,62.6,47.9,251,6,2.4,9,0.56,11,"https://fbref.com/en/players/10072610/Claudio-Bravo"
"642","Rui Silva_2022",2022,"Betis","La Liga","Rui Silva","POR","GK","27",1994,21.8,21,2,0,2,0,20.5,0.24,-0.5,-0.02,92,275,33.5,557,104,33.8,33.1,176,49.4,41.6,341,18,5.3,32,1.47,15.7,"https://fbref.com/en/players/ea83bfa6/Rui-Silva"
"643","Michael Esser_2022",2022,"Bochum","Bundesliga","Michael Esser","GER","GK","33",1987,3,7,2,0,1,0,8.5,0.32,1.5,0.51,20,65,30.8,104,10,41.3,36.1,30,73.3,48.3,52,1,1.9,1,0.33,10.7,"https://fbref.com/en/players/83e0eeb4/Michael-Esser"
"644","Manuel Riemann_2022",2022,"Bochum","Bundesliga","Manuel Riemann","GER","GK","32",1988,31,45,3,1,3,4,41.4,0.27,2.4,0.08,464,1004,46.2,1353,99,62,43.6,243,67.9,48.5,411,27,6.6,71,2.37,19.5,"https://fbref.com/en/players/9f941969/Manuel-Riemann"
"645","Nicola Bagnolini_2022",2022,"Bologna","Serie A","Nicola Bagnolini","ITA","GK","17",2004,0,0,0,0,0,0,0.2,0.19,0.2,5.78,0,4,0,3,0,100,61,1,100,60,3,0,0,0,0,NA,"https://fbref.com/en/players/ad263695/Nicola-Bagnolini"
"646","Francesco Bardi_2022",2022,"Bologna","Serie A","Francesco Bardi","ITA","GK","29",1992,2,2,0,0,0,0,2.7,0.3,0.7,0.37,5,19,26.3,35,6,40,33,13,38.5,32.1,24,2,8.3,0,0,5.5,"https://fbref.com/en/players/0acda699/Francesco-Bardi"
"647","Łukasz Skorupski_2022",2022,"Bologna","Serie A","Łukasz Skorupski","POL","GK","30",1991,36,53,8,1,3,2,53.3,0.26,2.3,0.06,193,459,42,956,164,39.1,34,294,28.9,26.6,498,27,5.4,14,0.39,11.3,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
"648","Benoît Costil_2022",2022,"Bordeaux","Ligue 1","Benoît Costil","FRA","GK","34",1987,25,62,5,1,5,1,44.1,0.29,-16.9,-0.68,181,424,42.7,686,78,40.2,35.3,218,67.9,47.9,355,9,2.5,39,1.56,16.9,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
"649","Gaëtan Poussin_2022",2022,"Bordeaux","Ligue 1","Gaëtan Poussin","FRA","GK","22",1999,13,29,2,0,5,2,20.4,0.27,-6.6,-0.51,75,198,37.9,373,55,36.5,33.1,111,55.9,41,191,10,5.2,40,3.08,17.6,"https://fbref.com/en/players/c252c705/Gaetan-Poussin"
"650","Álvaro Fernández_2022",2022,"Brentford","Premier League","Álvaro Fernández","ESP","GK","23",1998,12,24,1,0,5,2,19.9,0.28,-2.1,-0.17,64,216,29.6,433,60,40.4,33.9,83,49.4,36.9,194,9,4.6,18,1.5,16.8,"https://fbref.com/en/players/f127d782/Alvaro-Fernandez"
"651","Jonas Lössl_2022",2022,"Brentford","Premier League","Jonas Lössl","DEN","GK","32",1989,2,5,0,0,0,0,3.2,0.46,-1.8,-0.9,9,25,36,48,6,43.8,35.7,13,30.8,31.7,30,1,3.3,5,2.5,22.7,"https://fbref.com/en/players/939bc634/Jonas-Lossl"
