,unique_ID,Comp,Nation,Pos,Age,Born,MP_Playing,Starts_Playing,Min_Playing,Mins_Per_90,GA,GA90,SoTA,Saves,Save_percent,W,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,Url,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,player_market_value_euro
211,Orjan Nyland_2020_Aston Villa,Premier League,NOR,GK,28.0,1990.0,7.0,5.0,539.0,6.0,12.0,2.0,27.0,15.0,55.6,0.0,2.0,3.0,1.0,20.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/bdedffac/Orjan-Nyland,12.0,0.0,0.0,0.0,0.0,8.5,0.31,-3.5,-0.59,33.0,104.0,31.7,128.0,29.0,46.9,40.0,53.0,83.0,57.1,80.0,4.0,5.0,1.0,0.17,9.9,1000000.0
212,Pepe Reina_2020_Aston Villa,Premier League,ESP,GK,36.0,1982.0,12.0,12.0,1080.0,12.0,20.0,1.67,53.0,32.0,66.0,3.0,3.0,6.0,2.0,16.7,3.0,2.0,1.0,0.0,33.3,https://fbref.com/en/players/e358587b/Pepe-Reina,20.0,2.0,0.0,2.0,0.0,14.7,0.22,-5.3,-0.44,95.0,202.0,47.0,302.0,51.0,48.3,37.2,94.0,59.6,42.6,168.0,8.0,4.8,14.0,1.17,16.1,
213,Jed Steer_2020_Aston Villa,Premier League,ENG,GK,26.0,1992.0,1.0,1.0,7.0,0.1,,,,,,,,1.0,,,,,,,,https://fbref.com/en/players/a8a3d139/Jed-Steer,,,,,,0.0,,,,,1.0,,1.0,,0.0,26.0,1.0,100.0,65.0,1.0,,,,,,
214,Pierluigi Gollini_2020_Atalanta,Serie A,ITA,GK,24.0,1995.0,33.0,33.0,2884.0,32.0,42.0,1.31,120.0,81.0,70.0,19.0,9.0,5.0,8.0,24.2,6.0,6.0,0.0,0.0,0.0,https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini,42.0,6.0,2.0,4.0,3.0,36.7,0.26,-2.3,-0.07,165.0,381.0,43.3,766.0,161.0,32.1,34.0,208.0,64.9,50.0,314.0,5.0,1.6,57.0,1.78,18.1,17000000.0
215,Francesco Rossi_2020_Atalanta,Serie A,ITA,GK,28.0,1991.0,1.0,0.0,11.0,0.1,1.0,8.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/7b5f516f/Francesco-Rossi,1.0,0.0,0.0,0.0,0.0,0.4,0.45,-0.6,-4.53,1.0,1.0,100.0,3.0,1.0,33.3,30.3,0.0,,,0.0,0.0,,0.0,0.0,,
216,Marco Sportiello_2020_Atalanta,Serie A,ITA,GK,27.0,1992.0,6.0,5.0,525.0,5.8,5.0,0.86,18.0,13.0,72.2,4.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/ac4003af/Marco-Sportiello,5.0,0.0,0.0,0.0,0.0,4.8,0.26,-0.2,-0.04,9.0,28.0,32.1,124.0,32.0,12.1,26.9,26.0,50.0,38.8,52.0,3.0,5.8,10.0,1.71,19.7,2000000.0
217,Iago Herrerin_2020_Athletic Club,La Liga,ESP,GK,31.0,1988.0,5.0,4.0,425.0,4.7,9.0,1.91,19.0,10.0,52.6,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/9109185e/Iago-Herrerin,9.0,0.0,1.0,0.0,0.0,5.2,0.29,-3.8,-0.8,41.0,101.0,40.6,138.0,27.0,55.8,41.4,30.0,80.0,54.8,52.0,6.0,11.5,0.0,0.0,10.0,1000000.0
218,Unai Simon_2020_Athletic Club,La Liga,ESP,GK,22.0,1997.0,34.0,34.0,2991.0,33.2,29.0,0.87,109.0,82.0,78.0,13.0,9.0,12.0,12.0,35.3,7.0,5.0,0.0,2.0,0.0,https://fbref.com/en/players/5dcf3e90/Unai-Simon,29.0,5.0,1.0,2.0,2.0,34.6,0.28,7.6,0.23,304.0,716.0,42.5,838.0,145.0,56.6,42.2,268.0,90.3,61.6,495.0,20.0,4.0,20.0,0.6,13.1,20000000.0
219,Antonio Adan_2020_Atletico Madrid,La Liga,ESP,GK,32.0,1987.0,1.0,0.0,25.0,0.3,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/65d62814/Antonio-Adan,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.13,1.0,3.0,33.3,5.0,1.0,40.0,30.2,1.0,100.0,65.0,1.0,0.0,0.0,0.0,0.0,,
220,Jan Oblak_2020_Atletico Madrid,La Liga,SVN,GK,26.0,1993.0,38.0,38.0,3395.0,37.7,27.0,0.72,111.0,87.0,78.4,18.0,16.0,4.0,17.0,44.7,4.0,3.0,0.0,1.0,0.0,https://fbref.com/en/players/ee8508c0/Jan-Oblak,27.0,3.0,1.0,4.0,3.0,29.8,0.25,5.8,0.15,232.0,589.0,39.4,635.0,111.0,56.7,41.2,316.0,72.5,49.9,532.0,12.0,2.3,12.0,0.32,13.1,
221,Tomas Koubek_2020_Augsburg,Bundesliga,CZE,GK,26.0,1992.0,24.0,24.0,2160.0,24.0,51.0,2.12,122.0,72.0,58.2,6.0,6.0,12.0,4.0,16.7,1.0,0.0,1.0,0.0,100.0,https://fbref.com/en/players/dc366c36/Tomas-Koubek,51.0,0.0,0.0,3.0,2.0,42.7,0.35,-6.3,-0.26,145.0,457.0,31.7,623.0,102.0,49.3,40.3,212.0,70.8,53.4,366.0,13.0,3.6,34.0,1.42,15.7,1500000.0
222,Andreas Luthe_2020_Augsburg,Bundesliga,GER,GK,32.0,1987.0,10.0,10.0,900.0,10.0,12.0,1.2,33.0,22.0,63.6,3.0,3.0,4.0,3.0,30.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/7fe12375/Andreas-Luthe,12.0,0.0,0.0,0.0,1.0,14.1,0.43,3.1,0.31,52.0,165.0,31.5,324.0,51.0,37.0,35.1,91.0,49.5,40.8,184.0,10.0,5.4,11.0,1.1,13.9,
223,Neto_2020_Barcelona,La Liga,BRA,GK,30.0,1989.0,2.0,2.0,180.0,2.0,2.0,1.0,3.0,1.0,33.3,1.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/a9dc785c/Neto,2.0,0.0,0.0,0.0,0.0,1.6,0.54,-0.4,-0.19,5.0,10.0,50.0,46.0,5.0,15.2,24.5,15.0,20.0,24.2,22.0,1.0,4.5,4.0,2.0,16.6,6000000.0
224,Marc-Andre ter Stegen_2020_Barcelona,La Liga,GER,GK,27.0,1992.0,36.0,36.0,3240.0,36.0,36.0,1.0,116.0,79.0,74.1,24.0,6.0,6.0,14.0,38.9,7.0,6.0,1.0,0.0,14.3,https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen,36.0,6.0,2.0,1.0,0.0,34.8,0.25,-1.2,-0.03,122.0,239.0,51.0,1206.0,177.0,15.3,25.7,224.0,24.6,29.4,379.0,18.0,4.7,39.0,1.08,15.2,60000000.0
225,Manuel Neuer_2020_Bayern Munich,Bundesliga,GER,GK,33.0,1986.0,33.0,33.0,2970.0,33.0,31.0,0.94,110.0,79.0,74.5,25.0,4.0,4.0,15.0,45.5,4.0,3.0,1.0,0.0,25.0,https://fbref.com/en/players/8778c910/Manuel-Neuer,31.0,3.0,0.0,6.0,1.0,34.6,0.28,4.6,0.14,139.0,276.0,50.4,1267.0,203.0,19.6,26.4,180.0,15.6,27.8,303.0,10.0,3.3,123.0,3.73,23.7,18000000.0
226,Sven Ulreich_2020_Bayern Munich,Bundesliga,GER,GK,30.0,1988.0,2.0,2.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/7d3e7da6/Sven-Ulreich,1.0,0.0,0.0,0.0,0.0,1.1,0.42,0.1,0.12,2.0,7.0,28.6,42.0,5.0,14.3,24.0,10.0,10.0,20.4,11.0,0.0,0.0,1.0,1.0,14.3,
227,Daniel Martin_2020_Betis,La Liga,ESP,GK,21.0,1998.0,6.0,5.0,531.0,5.9,12.0,2.03,24.0,12.0,50.0,1.0,0.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/4df0dff8/Daniel-Martin,12.0,0.0,0.0,1.0,0.0,7.9,0.33,-4.1,-0.69,23.0,58.0,39.7,147.0,34.0,29.3,30.8,36.0,41.7,40.6,69.0,2.0,2.9,8.0,1.36,18.3,
228,Joel Robles_2020_Betis,La Liga,ESP,GK,29.0,1990.0,33.0,33.0,2887.0,32.1,48.0,1.5,130.0,83.0,71.5,9.0,11.0,13.0,5.0,15.2,11.0,11.0,0.0,0.0,0.0,https://fbref.com/en/players/cda0b317/Joel-Robles,48.0,11.0,1.0,3.0,1.0,46.9,0.28,-0.1,0.0,135.0,406.0,33.3,905.0,137.0,34.6,33.0,241.0,38.6,35.5,455.0,10.0,2.2,51.0,1.59,17.8,
229,Angelo da Costa Junior_2020_Bologna,Serie A,BRA,GK,35.0,1983.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/18736214/Angelo-da-Costa-Junior,1.0,0.0,0.0,0.0,0.0,0.2,0.1,-0.8,-0.79,0.0,2.0,0.0,22.0,4.0,9.1,27.0,4.0,0.0,15.8,8.0,0.0,0.0,1.0,1.0,33.0,
230,Lukasz Skorupski_2020_Bologna,Serie A,POL,GK,28.0,1991.0,37.0,37.0,3330.0,37.0,64.0,1.73,187.0,123.0,69.0,12.0,10.0,15.0,2.0,5.4,8.0,6.0,1.0,1.0,14.3,https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski,64.0,6.0,2.0,6.0,1.0,53.9,0.26,-9.1,-0.25,161.0,364.0,44.2,848.0,218.0,29.7,31.5,291.0,38.5,33.6,474.0,44.0,9.3,29.0,0.78,12.7,3800000.0
231,Benoit Costil_2020_Bordeaux,Ligue 1,FRA,GK,32.0,1987.0,28.0,28.0,2520.0,28.0,34.0,1.21,108.0,74.0,70.4,9.0,10.0,9.0,6.0,21.4,3.0,2.0,1.0,0.0,33.3,https://fbref.com/en/players/2434f24a/Benoit-Costil,34.0,2.0,0.0,4.0,1.0,32.7,0.28,-0.3,-0.01,159.0,394.0,40.4,637.0,99.0,40.2,34.8,246.0,56.1,40.9,434.0,17.0,3.9,28.0,1.0,15.2,
232,Aaron Ramsdale_2020_Bournemouth,Premier League,ENG,GK,21.0,1998.0,37.0,37.0,3330.0,37.0,62.0,1.68,187.0,124.0,69.5,9.0,7.0,21.0,5.0,13.5,6.0,5.0,1.0,0.0,16.7,https://fbref.com/en/players/466fb2c5/Aaron-Ramsdale,62.0,5.0,4.0,4.0,0.0,60.7,0.3,-1.3,-0.04,183.0,607.0,30.1,843.0,185.0,48.2,39.2,288.0,69.8,53.5,591.0,20.0,3.4,25.0,0.68,11.6,
233,Mark Travers_2020_Bournemouth,Premier League,IRL,GK,20.0,1999.0,1.0,1.0,90.0,1.0,3.0,3.0,5.0,2.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/fe558029/Mark-Travers,3.0,0.0,0.0,0.0,0.0,1.9,0.39,-1.1,-1.07,2.0,9.0,22.2,23.0,5.0,21.7,29.2,7.0,57.1,43.4,12.0,0.0,0.0,1.0,1.0,13.3,
234,Enrico Alfonso_2020_Brescia,Serie A,ITA,GK,31.0,1988.0,4.0,4.0,279.0,3.1,4.0,1.29,11.0,7.0,63.6,1.0,0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/95adf1e1/Enrico-Alfonso,4.0,0.0,0.0,0.0,0.0,2.6,0.23,-1.4,-0.47,8.0,27.0,29.6,56.0,9.0,35.7,33.3,24.0,29.2,29.0,54.0,0.0,0.0,4.0,1.29,12.9,
235,Lorenzo Andrenacci_2020_Brescia,Serie A,ITA,GK,24.0,1995.0,6.0,5.0,531.0,5.9,16.0,2.71,44.0,28.0,63.6,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,,https://fbref.com/en/players/fe471a89/Lorenzo-Andrenacci,16.0,0.0,1.0,1.0,0.0,12.8,0.29,-3.2,-0.54,24.0,60.0,40.0,96.0,45.0,28.1,31.8,66.0,50.0,40.8,98.0,3.0,3.1,1.0,0.17,10.1,
236,Jesse Joronen_2020_Brescia,Serie A,FIN,GK,26.0,1993.0,29.0,29.0,2610.0,29.0,59.0,2.03,181.0,124.0,72.4,5.0,6.0,18.0,5.0,17.2,10.0,9.0,1.0,0.0,10.0,https://fbref.com/en/players/7f66ea09/Jesse-Joronen,59.0,9.0,0.0,8.0,3.0,53.6,0.25,-2.4,-0.08,138.0,380.0,36.3,579.0,164.0,44.9,36.9,275.0,43.6,38.3,530.0,17.0,3.2,12.0,0.41,9.0,
237,Gautier Larsonneur_2020_Brest,Ligue 1,FRA,GK,22.0,1997.0,27.0,27.0,2398.0,26.6,34.0,1.28,132.0,96.0,76.5,7.0,10.0,10.0,7.0,25.9,5.0,3.0,2.0,0.0,40.0,https://fbref.com/en/players/b49729cb/Gautier-Larsonneur,34.0,3.0,0.0,4.0,0.0,41.4,0.28,7.4,0.28,128.0,373.0,34.3,783.0,152.0,35.9,35.2,235.0,39.1,35.2,454.0,19.0,4.2,28.0,1.05,13.5,7000000.0
238,Donovan Leon_2020_Brest,Ligue 1,GUF,GK,26.0,1992.0,2.0,1.0,122.0,1.4,3.0,2.21,11.0,8.0,81.8,1.0,0.0,0.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/51c83a90/Donovan-Leon,3.0,1.0,0.0,0.0,0.0,4.3,0.3,1.3,0.97,8.0,20.0,40.0,34.0,8.0,44.1,38.3,8.0,62.5,46.3,30.0,2.0,6.7,0.0,0.0,5.3,
239,Mathew Ryan_2020_Brighton,Premier League,AUS,GK,27.0,1992.0,38.0,38.0,3420.0,38.0,54.0,1.42,168.0,116.0,69.0,9.0,14.0,15.0,9.0,23.7,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/4535e4bb/Mathew-Ryan,54.0,2.0,0.0,7.0,2.0,50.2,0.29,-1.8,-0.05,207.0,412.0,50.2,1201.0,255.0,25.3,29.0,274.0,39.4,33.4,526.0,20.0,3.8,26.0,0.68,13.7,6000000.0
240,Nick Pope_2020_Burnley,Premier League,ENG,GK,27.0,1992.0,38.0,38.0,3420.0,38.0,50.0,1.32,167.0,117.0,72.5,15.0,9.0,14.0,15.0,39.5,5.0,4.0,1.0,0.0,20.0,https://fbref.com/en/players/4b40d9ca/Nick-Pope,50.0,4.0,0.0,7.0,1.0,45.7,0.25,-3.3,-0.09,263.0,870.0,30.2,883.0,180.0,67.6,47.1,304.0,89.8,63.7,623.0,52.0,8.3,48.0,1.26,14.9,15000000.0
241,Alessio Cragno_2020_Cagliari,Serie A,ITA,GK,25.0,1994.0,16.0,16.0,1440.0,16.0,21.0,1.31,89.0,68.0,77.5,2.0,6.0,8.0,3.0,18.8,2.0,1.0,1.0,0.0,50.0,https://fbref.com/en/players/f554e29b/Alessio-Cragno,21.0,1.0,0.0,2.0,1.0,21.6,0.22,1.6,0.1,68.0,224.0,30.4,314.0,74.0,45.5,37.0,156.0,51.9,39.9,274.0,12.0,4.4,7.0,0.44,10.6,20000000.0
242,Robin Olsen_2020_Cagliari,Serie A,SWE,GK,29.0,1990.0,17.0,17.0,1524.0,16.9,24.0,1.42,89.0,67.0,77.5,8.0,5.0,4.0,4.0,23.5,4.0,4.0,0.0,0.0,0.0,https://fbref.com/en/players/e7ee38c3/Robin-Olsen,24.0,4.0,0.0,1.0,2.0,23.2,0.22,1.2,0.07,87.0,246.0,35.4,328.0,62.0,49.7,40.2,159.0,52.2,42.4,293.0,8.0,2.7,5.0,0.3,10.1,
243,Rafael_2020_Cagliari,Serie A,BRA,GK,37.0,1982.0,6.0,5.0,454.0,5.0,11.0,2.18,17.0,6.0,47.1,1.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,https://fbref.com/en/players/dd06d56c/Rafael,11.0,2.0,0.0,0.0,0.0,7.6,0.33,-3.4,-0.68,33.0,71.0,46.5,109.0,18.0,51.4,37.0,46.0,32.6,31.3,98.0,3.0,3.1,3.0,0.59,11.1,
244,Sergio Alvarez_2020_Celta Vigo,La Liga,ESP,GK,32.0,1986.0,4.0,4.0,180.0,2.0,1.0,0.5,3.0,2.0,66.7,1.0,1.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/8875b8c9/Sergio-Alvarez,1.0,0.0,0.0,0.0,0.0,1.0,0.34,0.0,0.01,5.0,18.0,27.8,35.0,6.0,25.7,30.1,19.0,47.4,38.8,37.0,0.0,0.0,1.0,0.5,16.0,
245,Ruben Blanco_2020_Celta Vigo,La Liga,ESP,GK,24.0,1995.0,33.0,33.0,2960.0,32.9,43.0,1.31,135.0,92.0,71.9,6.0,14.0,13.0,10.0,30.3,5.0,5.0,0.0,0.0,0.0,https://fbref.com/en/players/967f34d3/Ruben-Blanco,43.0,5.0,3.0,3.0,0.0,41.1,0.28,-1.9,-0.06,184.0,518.0,35.5,691.0,122.0,46.2,37.4,292.0,68.2,49.6,523.0,19.0,3.6,11.0,0.33,9.8,5000000.0
246,Ivan Villar_2020_Celta Vigo,La Liga,ESP,GK,22.0,1997.0,4.0,3.0,280.0,3.1,5.0,1.61,11.0,6.0,54.5,0.0,1.0,2.0,1.0,33.3,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/cde52ef5/Ivan-Villar,5.0,0.0,0.0,0.0,0.0,3.7,0.34,-1.3,-0.41,13.0,40.0,32.5,58.0,8.0,36.2,31.7,28.0,67.9,50.9,44.0,1.0,2.3,4.0,1.29,12.8,2500000.0
247,Kepa Arrizabalaga_2020_Chelsea,Premier League,ESP,GK,24.0,1994.0,33.0,33.0,2970.0,33.0,47.0,1.42,99.0,54.0,54.5,18.0,4.0,11.0,8.0,24.2,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga,47.0,2.0,2.0,7.0,2.0,33.7,0.32,-11.3,-0.34,83.0,250.0,33.2,892.0,151.0,20.6,28.3,198.0,33.3,32.7,343.0,20.0,5.8,35.0,1.06,16.0,13000000.0
248,Willy Caballero_2020_Chelsea,Premier League,ARG,GK,37.0,1981.0,5.0,5.0,450.0,5.0,7.0,1.4,16.0,10.0,56.3,2.0,2.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/a179d516/Willy-Caballero,7.0,0.0,0.0,2.0,1.0,3.8,0.23,-2.2,-0.45,19.0,52.0,36.5,136.0,17.0,30.9,31.4,28.0,35.7,32.9,46.0,1.0,2.2,3.0,0.6,16.0,
249,Vicente Guaita_2020_Crystal Palace,Premier League,ESP,GK,32.0,1987.0,35.0,35.0,3150.0,35.0,42.0,1.2,149.0,109.0,71.8,11.0,9.0,15.0,10.0,28.6,1.0,0.0,0.0,1.0,,https://fbref.com/en/players/ab13a5aa/Vicente-Guaita,42.0,0.0,0.0,3.0,2.0,47.4,0.33,7.4,0.21,202.0,625.0,32.3,783.0,173.0,51.3,38.8,274.0,81.4,56.8,591.0,23.0,3.9,24.0,0.69,12.3,2000000.0
250,Wayne Hennessey_2020_Crystal Palace,Premier League,WAL,GK,32.0,1987.0,3.0,3.0,270.0,3.0,8.0,2.67,23.0,15.0,65.2,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/76eca7e2/Wayne-Hennessey,8.0,0.0,1.0,2.0,0.0,8.3,0.36,0.3,0.1,35.0,85.0,41.2,65.0,7.0,78.5,48.9,39.0,87.2,61.3,60.0,0.0,0.0,3.0,1.0,13.2,1000000.0
251,Runar Alex Runarsson_2020_Dijon,Ligue 1,ISL,GK,24.0,1995.0,11.0,9.0,900.0,10.0,17.0,1.7,47.0,31.0,63.8,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson,17.0,0.0,0.0,3.0,1.0,11.3,0.24,-4.7,-0.47,50.0,121.0,41.3,248.0,56.0,30.6,31.3,81.0,55.6,43.9,163.0,9.0,5.5,9.0,0.9,14.0,
252,Alfred Gomis_2020_Dijon,Ligue 1,SEN,GK,25.0,1993.0,19.0,19.0,1620.0,18.0,20.0,1.11,81.0,62.0,76.5,6.0,7.0,6.0,6.0,31.6,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/cecbce23/Alfred-Gomis,20.0,1.0,2.0,2.0,1.0,17.5,0.21,-1.5,-0.08,148.0,343.0,43.1,566.0,114.0,41.5,36.1,168.0,64.3,46.4,306.0,23.0,7.5,13.0,0.72,12.2,
253,Roman Burki_2020_Dortmund,Bundesliga,SUI,GK,28.0,1990.0,31.0,31.0,2770.0,30.8,40.0,1.3,95.0,58.0,61.1,19.0,5.0,7.0,12.0,38.7,3.0,3.0,0.0,0.0,0.0,https://fbref.com/en/players/9d12e142/Roman-Burki,40.0,3.0,0.0,7.0,3.0,34.5,0.35,-2.5,-0.08,84.0,272.0,30.9,847.0,182.0,24.9,30.0,201.0,30.3,33.1,309.0,11.0,3.6,45.0,1.46,18.2,4000000.0
254,Marwin Hitz_2020_Dortmund,Bundesliga,SUI,GK,31.0,1987.0,4.0,3.0,290.0,3.2,1.0,0.31,7.0,6.0,85.7,2.0,1.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/2e7ff968/Marwin-Hitz,1.0,0.0,0.0,0.0,0.0,3.4,0.49,2.4,0.75,8.0,22.0,36.4,75.0,14.0,17.3,28.2,25.0,36.0,38.3,35.0,1.0,2.9,4.0,1.24,15.4,1700000.0
255,Florian Kastenmeier_2020_Dusseldorf,Bundesliga,GER,GK,22.0,1997.0,17.0,17.0,1530.0,17.0,31.0,1.82,78.0,49.0,62.8,2.0,9.0,6.0,2.0,11.8,3.0,2.0,1.0,0.0,33.3,https://fbref.com/en/players/dc2e4736/Florian-Kastenmeier,31.0,2.0,0.0,3.0,3.0,25.2,0.3,-2.8,-0.17,115.0,287.0,40.1,509.0,57.0,44.4,38.0,112.0,54.5,45.1,207.0,6.0,2.9,20.0,1.18,15.8,
256,Zack Steffen_2020_Dusseldorf,Bundesliga,USA,GK,24.0,1995.0,17.0,17.0,1530.0,17.0,36.0,2.12,99.0,63.0,64.6,4.0,3.0,10.0,2.0,11.8,2.0,1.0,1.0,0.0,50.0,https://fbref.com/en/players/42130443/Zack-Steffen,36.0,1.0,1.0,4.0,1.0,32.5,0.32,-2.5,-0.15,129.0,296.0,43.6,472.0,102.0,42.6,36.9,144.0,66.0,51.2,264.0,14.0,5.3,16.0,0.94,12.9,
257,Marko Dmitrovic_2020_Eibar,La Liga,SRB,GK,27.0,1992.0,35.0,35.0,3150.0,35.0,51.0,1.46,122.0,71.0,61.5,9.0,9.0,17.0,10.0,28.6,5.0,4.0,1.0,0.0,20.0,https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic,51.0,4.0,2.0,3.0,1.0,45.8,0.35,-4.2,-0.12,266.0,822.0,32.4,815.0,88.0,72.1,51.6,244.0,95.9,70.9,419.0,24.0,5.7,75.0,2.14,17.9,8000000.0
258,Yoel_2020_Eibar,La Liga,ESP,GK,30.0,1988.0,4.0,4.0,270.0,3.0,5.0,1.67,16.0,10.0,68.8,2.0,0.0,1.0,1.0,25.0,1.0,0.0,1.0,0.0,100.0,https://fbref.com/en/players/61bb7498/Yoel,5.0,0.0,0.0,0.0,0.0,6.4,0.34,1.4,0.48,31.0,74.0,41.9,67.0,5.0,74.6,52.9,24.0,100.0,67.0,52.0,2.0,3.8,2.0,0.67,10.2,
259,Frederik Ronnow_2020_Eint Frankfurt,Bundesliga,DEN,GK,26.0,1992.0,9.0,9.0,810.0,9.0,14.0,1.56,49.0,35.0,75.5,2.0,3.0,4.0,1.0,11.1,2.0,2.0,0.0,0.0,0.0,https://fbref.com/en/players/a70b8345/Frederik-Ronnow,14.0,2.0,0.0,0.0,0.0,14.3,0.26,0.3,0.04,78.0,172.0,45.3,280.0,37.0,48.9,37.9,62.0,56.5,45.0,116.0,4.0,3.4,11.0,1.22,17.4,2500000.0
260,Kevin Trapp_2020_Eint Frankfurt,Bundesliga,GER,GK,29.0,1990.0,22.0,22.0,1980.0,22.0,38.0,1.73,105.0,69.0,64.8,11.0,3.0,8.0,4.0,18.2,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/players/ce17b5eb/Kevin-Trapp,38.0,1.0,1.0,3.0,2.0,32.1,0.3,-3.9,-0.18,153.0,359.0,42.6,792.0,89.0,36.7,33.2,145.0,46.9,39.7,261.0,15.0,5.7,32.0,1.45,16.1,6500000.0
261,Felix Wiedwald_2020_Eint Frankfurt,Bundesliga,GER,GK,29.0,1990.0,3.0,3.0,270.0,3.0,8.0,2.67,20.0,12.0,60.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/e2d34771/Felix-Wiedwald,8.0,0.0,0.0,2.0,0.0,5.5,0.27,-2.5,-0.85,22.0,40.0,55.0,77.0,15.0,35.1,33.2,24.0,54.2,40.5,41.0,1.0,2.4,5.0,1.67,13.5,
262,Diego Lopez_2020_Espanyol,La Liga,ESP,GK,37.0,1981.0,36.0,36.0,3232.0,35.9,58.0,1.62,160.0,103.0,67.5,4.0,9.0,23.0,4.0,11.1,7.0,6.0,1.0,0.0,14.3,https://fbref.com/en/players/73683fa9/Diego-Lopez,58.0,6.0,0.0,4.0,2.0,53.9,0.31,-2.1,-0.06,218.0,661.0,33.0,834.0,118.0,54.1,41.1,302.0,69.5,49.8,474.0,26.0,5.5,50.0,1.39,15.9,
263,Oier Olazabal_2020_Espanyol,La Liga,ESP,GK,29.0,1989.0,2.0,2.0,180.0,2.0,0.0,0.0,3.0,3.0,100.0,1.0,1.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,https://fbref.com/en/players/b5bdf144/Oier-Olazabal,0.0,0.0,0.0,0.0,0.0,0.5,0.18,0.5,0.27,6.0,17.0,35.3,51.0,15.0,21.6,31.1,12.0,50.0,41.4,21.0,3.0,14.3,0.0,0.0,7.8,
264,Jordan Pickford_2020_Everton,Premier League,ENG,GK,25.0,1994.0,38.0,38.0,3420.0,38.0,56.0,1.47,147.0,94.0,63.9,13.0,10.0,15.0,9.0,23.7,4.0,3.0,0.0,1.0,0.0,https://fbref.com/en/players/4806ec67/Jordan-Pickford,56.0,3.0,3.0,5.0,3.0,50.2,0.32,-2.8,-0.07,270.0,730.0,37.0,1115.0,195.0,50.8,40.1,264.0,62.1,48.5,510.0,24.0,4.7,25.0,0.66,13.4,22000000.0
